event,arg,line,lasti,opcode,localObjects
opcode,,42,106,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,108,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,110,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,112,LOAD_CONST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,114,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,116,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,118,BINARY_SUBTRACT,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,120,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,122,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,124,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,126,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,128,BUILD_TUPLE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,130,BINARY_SUBSCR,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,132,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,134,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,136,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5]""}"
opcode,,42,138,POP_TOP,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
line,,43,140,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,140,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,142,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,144,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,146,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,148,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,150,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,152,LOAD_CONST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,154,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,156,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,158,BINARY_SUBTRACT,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,160,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,162,BUILD_TUPLE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,164,BINARY_SUBSCR,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,166,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,168,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,170,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6]""}"
opcode,,43,172,POP_TOP,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6, 13]""}"
opcode,,43,174,JUMP_ABSOLUTE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6, 13]""}"
line,,41,102,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6, 13]""}"
opcode,,41,102,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6, 13]""}"
opcode,,41,104,STORE_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""1"", ""sums"": ""[5, 6, 13]""}"
line,,42,106,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,106,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,108,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,110,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,112,LOAD_CONST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,114,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,116,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,118,BINARY_SUBTRACT,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,120,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,122,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,124,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,126,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,128,BUILD_TUPLE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,130,BINARY_SUBSCR,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,132,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,134,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,136,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13]""}"
opcode,,42,138,POP_TOP,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
line,,43,140,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,140,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,142,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,144,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,146,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,148,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,150,BUILD_SLICE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,152,LOAD_CONST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,154,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
opcode,,43,156,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1 2 5]\n [6 3 4]\n [2 7 1]]"", ""i"": ""2"", ""sums"": ""[5, 6, 13, 5]""}"
